,extended,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
8188,0,0,1.0,1,0,2,14,27,0,5,4.0,1,0.0,Fulani extremists
8189,0,0,0.0,1,0,2,3,3890,0,5,0.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
8190,0,0,0.0,1,0,1,14,6577,0,5,5.0,0,0.0,Sikh Extremists
8191,0,0,0.0,1,0,3,7,1439,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
8192,0,0,1.0,1,0,3,1,5979,0,6,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
8193,0,0,0.0,1,0,7,19,56,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
8194,0,0,0.0,1,0,2,4,2660,0,5,6.0,1,0.0,Nicaraguan Democratic Force (FDN)
8195,0,0,0.0,1,0,1,2,4815,0,5,1.0,0,0.0,National Liberation Army of Colombia (ELN)
8196,0,0,0.0,1,0,3,1,2487,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
8197,0,0,1.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
8198,0,0,0.0,1,0,3,1,1669,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
8199,0,0,0.0,1,0,2,4,5618,0,5,2.0,1,0.0,Palestinians
8200,0,0,1.0,1,0,3,14,1888,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
8201,0,0,0.0,1,0,2,14,1181,0,5,2.0,1,0.0,Donetsk People's Republic
8202,0,0,1.0,1,0,3,14,367,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8203,0,0,0.0,1,0,7,10,7066,0,8,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
8204,0,0,0.0,1,0,2,4,2660,0,5,20.0,1,0.0,Nicaraguan Democratic Force (FDN)
8205,0,0,0.0,1,0,3,14,5525,0,6,0.0,1,0.0,Palestinians
8206,0,0,0.0,1,0,2,4,1097,0,5,5.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8207,0,0,1.0,1,0,3,1,2083,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
8208,0,0,1.0,1,0,3,14,1327,0,6,4.0,-9,0.0,Muslim extremists
8209,0,0,0.0,1,0,2,4,5167,0,5,1.0,0,0.0,New People's Army (NPA)
8210,0,0,1.0,1,0,2,14,1824,0,5,3.0,1,0.0,Boko Haram
8211,0,0,0.0,1,0,1,3,644,0,6,2.0,1,0.0,Sikh Extremists
8212,0,0,0.0,1,0,2,14,2115,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
8213,0,0,0.0,1,0,3,1,4902,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
8214,0,0,0.0,1,0,1,14,3206,0,5,1.0,0,0.0,Irish Republican Army (IRA)
8215,0,0,0.0,1,0,2,3,4409,0,9,1.0,0,0.0,Maoists
8216,0,0,0.0,1,0,2,3,1443,0,5,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
8217,0,1,0.0,1,1,3,20,6,0,6,4.0,0,0.0,Boko Haram
8218,0,0,0.0,1,0,8,14,4321,0,9,1.0,0,1.0,Maoists
8219,0,0,0.0,1,0,3,2,578,0,6,0.0,1,0.0,African National Congress (South Africa)
8220,0,0,0.0,1,0,3,14,1327,0,6,14.0,-9,0.0,Muslim extremists
8221,0,0,1.0,1,0,3,20,6,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
8222,0,0,0.0,1,0,3,2,7193,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
8223,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
8224,0,0,0.0,1,0,3,2,1280,0,6,2.0,1,0.0,Taliban
8225,0,0,0.0,1,0,1,4,3167,0,5,1.0,0,0.0,Irish Republican Army (IRA)
8226,0,0,0.0,1,0,2,3,92,0,5,2.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
8227,0,0,0.0,1,0,2,4,1268,0,5,1.0,0,0.0,Al-Shabaab
8228,0,0,0.0,1,0,7,1,3655,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
8229,0,0,0.0,1,0,3,4,162,0,6,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
8230,0,0,0.0,1,0,2,4,2920,0,5,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
8231,0,0,0.0,1,0,3,8,7094,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
8232,0,0,0.0,1,1,3,14,1838,0,6,4.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
8233,0,0,0.0,1,0,3,1,1508,0,6,3.0,1,0.0,Basque Fatherland and Freedom (ETA)
8234,0,0,0.0,1,0,2,3,20,0,5,10.0,0,0.0,Taliban
8235,0,0,0.0,1,0,2,7,2665,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
8236,0,0,0.0,0,0,3,19,4836,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
8237,0,0,1.0,1,0,3,3,816,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
8238,0,0,1.0,1,0,2,19,56,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8239,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Maoists
8240,1,0,0.0,1,0,2,14,27,0,5,12.0,0,-9.0,Fulani extremists
8241,0,0,0.0,1,0,2,14,5435,0,5,180.0,1,1.0,Nicaraguan Democratic Force (FDN)
8242,0,0,0.0,1,0,3,14,3641,0,6,0.0,0,0.0,Kurdistan Workers' Party (PKK)
8243,0,0,0.0,1,0,2,3,3931,0,5,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
8244,0,0,1.0,1,0,2,14,3662,0,5,0.0,1,0.0,Shining Path (SL)
8245,0,0,0.0,1,0,2,19,56,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8246,0,0,0.0,1,0,3,19,1456,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
8247,0,0,0.0,1,0,3,8,842,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
8248,0,0,0.0,1,0,2,3,411,0,5,1.0,0,0.0,African National Congress (South Africa)
8249,0,0,0.0,1,0,3,11,2951,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
8250,0,0,0.0,1,0,1,4,6186,0,5,2.0,0,0.0,Shining Path (SL)
8251,0,0,1.0,1,0,3,1,465,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
8252,0,0,1.0,1,0,2,14,27,0,5,10.0,0,0.0,Fulani extremists
8253,0,0,1.0,1,0,7,14,1257,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
8254,0,0,1.0,1,0,3,3,175,0,6,0.0,1,0.0,Boko Haram
8255,0,0,0.0,1,0,3,4,2563,0,6,0.0,1,0.0,Donetsk People's Republic
8256,0,0,0.0,1,0,3,10,614,0,6,0.0,1,0.0,African National Congress (South Africa)
8257,0,1,0.0,1,0,2,4,4661,0,6,0.0,-9,0.0,Muslim extremists
8258,0,0,0.0,1,0,3,1,609,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
8259,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
8260,0,0,0.0,1,1,3,4,767,0,6,11.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8261,0,0,0.0,0,0,3,2,587,0,6,0.0,1,0.0,African National Congress (South Africa)
8262,0,0,0.0,1,0,3,14,205,0,6,0.0,-9,0.0,Donetsk People's Republic
8263,0,0,0.0,1,0,3,4,56,0,6,6.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8264,0,0,0.0,1,0,2,4,2660,0,5,16.0,1,0.0,Nicaraguan Democratic Force (FDN)
8265,0,0,0.0,1,0,2,4,803,0,5,1.0,1,-9.0,Muslim extremists
8266,0,1,0.0,1,1,3,3,6795,0,6,13.0,1,0.0,Taliban
8267,0,0,1.0,1,0,3,15,6921,0,6,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
8268,0,0,0.0,1,0,1,3,3205,0,5,1.0,0,0.0,Irish Republican Army (IRA)
8269,0,0,0.0,1,0,1,3,6562,0,5,1.0,0,0.0,Sikh Extremists
8270,0,0,0.0,1,0,3,4,2660,0,5,4.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
8271,0,0,0.0,1,0,2,14,6190,0,5,25.0,1,1.0,Shining Path (SL)
8272,0,0,1.0,1,0,3,17,880,0,6,4.0,1,0.0,Al-Qaida in Iraq
8273,0,0,0.0,0,0,2,8,51,0,5,0.0,0,0.0,Muslim extremists
8274,0,0,0.0,1,0,2,19,4441,0,8,0.0,1,1.0,Maoists
8275,0,0,0.0,1,0,3,14,2568,0,6,1.0,1,0.0,Donetsk People's Republic
8276,0,0,0.0,1,0,2,4,1066,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8277,0,0,0.0,1,0,3,14,5504,0,6,0.0,1,0.0,Palestinians
8278,0,0,0.0,1,0,3,14,2619,0,6,0.0,1,0.0,Donetsk People's Republic
8279,0,0,0.0,1,0,3,2,466,0,6,1.0,1,0.0,African National Congress (South Africa)
8280,0,0,1.0,1,0,2,3,0,0,5,0.0,-9,0.0,Maoists
8281,0,0,0.0,1,0,3,14,205,0,6,0.0,0,0.0,Donetsk People's Republic
8282,0,0,0.0,1,0,3,20,6,0,6,0.0,-9,0.0,New People's Army (NPA)
8283,0,0,0.0,1,0,2,2,5129,0,5,0.0,0,0.0,New People's Army (NPA)
8284,0,0,0.0,0,0,3,3,85,0,6,0.0,0,0.0,Maoists
8285,0,0,0.0,1,0,2,4,803,0,5,19.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
8286,0,0,0.0,1,0,3,14,5990,0,6,2.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
8287,0,0,0.0,1,0,2,14,6816,0,5,1.0,0,0.0,Taliban
8288,0,0,0.0,1,0,3,21,5899,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
8289,0,0,0.0,1,0,3,4,537,0,6,0.0,1,0.0,African National Congress (South Africa)
8290,0,0,0.0,0,1,3,20,6,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
8291,0,0,0.0,0,0,2,4,692,0,5,4.0,0,0.0,Kurdistan Workers' Party (PKK)
8292,0,0,0.0,1,0,3,4,7208,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
8293,0,0,1.0,1,0,3,1,428,0,6,1.0,1,0.0,African National Congress (South Africa)
8294,0,1,0.0,1,0,3,4,5642,0,6,1.0,1,0.0,Palestinians
8295,0,0,0.0,1,0,7,1,112,0,8,0.0,1,0.0,Maoists
8296,0,0,0.0,1,1,3,7,162,0,6,4.0,1,0.0,Al-Shabaab
8297,0,0,0.0,1,0,2,4,2660,0,5,3.0,1,0.0,New People's Army (NPA)
8298,0,0,0.0,1,0,1,3,804,0,5,1.0,-9,0.0,New People's Army (NPA)
8299,0,0,0.0,1,0,3,2,4630,0,6,1.0,0,0.0,Muslim extremists
8300,0,0,0.0,1,0,3,14,205,0,6,0.0,-9,0.0,Donetsk People's Republic
8301,0,0,0.0,1,0,3,14,1257,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
8302,0,0,1.0,1,0,3,21,4845,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
8303,0,0,0.0,0,0,3,2,586,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
8304,0,1,1.0,1,0,3,6,498,0,6,1.0,0,0.0,Muslim extremists
8305,0,0,0.0,1,0,3,3,402,0,6,1.0,-9,0.0,Houthi extremists (Ansar Allah)
8306,0,0,0.0,1,0,3,1,2110,0,6,0.0,1,0.0,New People's Army (NPA)
8307,0,0,0.0,1,0,2,1,1650,0,5,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8308,0,0,0.0,1,1,3,4,20,0,6,19.0,1,0.0,Kurdistan Workers' Party (PKK)
8309,0,0,0.0,1,0,3,19,56,0,6,13.0,1,0.0,Shining Path (SL)
8310,0,0,0.0,0,0,3,19,478,0,6,0.0,1,0.0,African National Congress (South Africa)
8311,0,0,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Fulani extremists
8312,0,0,0.0,1,1,3,3,979,0,6,38.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8313,0,0,0.0,1,1,3,4,20,0,6,1.0,0,0.0,Boko Haram
8314,0,0,0.0,1,0,2,4,2660,0,5,30.0,1,0.0,Nicaraguan Democratic Force (FDN)
8315,0,0,0.0,1,0,3,16,3214,0,6,1.0,1,0.0,Irish Republican Army (IRA)
8316,0,0,1.0,1,0,3,1,1557,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
8317,0,0,0.0,1,0,1,14,6144,0,5,2.0,0,0.0,Shining Path (SL)
8318,0,0,1.0,1,0,3,21,2761,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
8319,0,0,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Fulani extremists
8320,0,0,0.0,1,0,3,21,573,0,6,0.0,1,0.0,African National Congress (South Africa)
8321,0,0,1.0,1,1,3,2,219,0,6,3.0,-9,0.0,Al-Qaida in Iraq
8322,0,0,0.0,0,0,3,14,3280,0,6,0.0,1,0.0,Irish Republican Army (IRA)
8323,0,0,0.0,1,1,3,3,3648,0,6,6.0,0,0.0,Taliban
8324,0,0,1.0,1,0,3,21,4129,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8325,0,0,0.0,1,0,3,14,5975,0,6,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
8326,0,0,0.0,1,1,3,4,6,0,6,6.0,-9,0.0,Al-Qaida in Iraq
8327,0,0,0.0,1,0,3,21,6226,0,6,1.0,1,0.0,Shining Path (SL)
8328,0,0,0.0,1,0,2,1,188,0,5,3.0,0,0.0,Abu Sayyaf Group (ASG)
8329,0,0,1.0,1,0,2,15,318,0,5,2.0,1,0.0,Boko Haram
8330,0,0,1.0,1,0,3,19,1488,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
8331,0,0,0.0,1,0,3,3,1949,0,6,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
8332,0,0,0.0,1,0,2,3,2212,0,5,22.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
8333,0,0,0.0,1,0,3,1,7293,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
8334,0,0,1.0,1,0,2,4,172,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
8335,0,0,0.0,1,0,3,14,1327,0,6,4.0,-9,0.0,Taliban
8336,0,0,0.0,1,0,2,14,4668,0,9,0.0,0,0.0,Muslim extremists
8337,1,0,0.0,1,0,6,10,2562,0,6,0.0,1,1.0,Donetsk People's Republic
8338,0,0,1.0,1,0,3,1,4068,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8339,0,0,1.0,1,0,3,1,1557,0,6,1.0,1,0.0,National Liberation Army of Colombia (ELN)
8340,0,0,0.0,0,0,1,4,3143,0,6,0.0,0,0.0,Irish Republican Army (IRA)
8341,0,0,0.0,1,0,2,17,1010,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8342,0,0,1.0,1,0,7,14,3607,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
8343,0,0,0.0,1,0,2,14,67,0,9,2.0,-9,0.0,Abu Sayyaf Group (ASG)
8344,0,1,1.0,1,0,1,2,2899,0,5,2.0,1,0.0,Fulani extremists
8345,0,1,1.0,1,0,2,3,85,0,5,4.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
8346,0,0,0.0,1,0,2,8,51,0,9,2.0,0,0.0,Boko Haram
8347,0,0,1.0,1,0,3,1,2338,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
8348,0,0,0.0,1,0,2,14,6178,0,5,5.0,1,0.0,Shining Path (SL)
8349,0,0,0.0,1,0,3,3,12,0,6,1.0,1,0.0,Al-Shabaab
8350,0,0,1.0,1,0,3,14,27,0,6,11.0,1,0.0,Boko Haram
8351,0,0,1.0,1,1,3,4,20,0,6,3.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8352,0,0,0.0,1,0,2,3,1538,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
8353,0,0,0.0,1,0,3,21,1044,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8354,0,0,0.0,1,0,2,4,327,0,6,0.0,1,0.0,Donetsk People's Republic
8355,0,0,1.0,1,0,3,14,926,0,6,3.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
8356,0,0,1.0,1,0,3,1,2384,0,6,0.0,1,0.0,Irish Republican Army (IRA)
8357,0,0,0.0,1,0,3,4,3518,0,6,3.0,-9,0.0,Taliban
8358,0,0,0.0,0,0,6,1,7089,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
8359,0,0,0.0,1,0,2,14,809,0,5,1.0,-9,0.0,Al-Qaida in Iraq
8360,0,0,1.0,1,0,3,1,5992,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
8361,0,0,0.0,1,0,6,2,6241,0,5,0.0,0,1.0,Shining Path (SL)
8362,0,0,0.0,1,0,6,14,4424,0,5,3.0,0,1.0,Maoists
8363,0,0,1.0,1,0,2,3,85,0,6,1.0,0,0.0,Taliban
8364,0,0,0.0,1,0,1,2,6159,0,5,1.0,0,0.0,Shining Path (SL)
8365,0,0,1.0,1,0,7,8,7035,0,8,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
8366,0,0,0.0,1,0,3,4,48,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
8367,0,0,0.0,1,0,3,4,644,0,6,4.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
8368,1,0,0.0,1,0,6,14,2900,0,5,1.0,0,1.0,Fulani extremists
8369,0,0,0.0,1,0,1,15,82,0,5,2.0,0,0.0,Abu Sayyaf Group (ASG)
8370,0,0,1.0,1,0,3,21,4220,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8371,0,0,0.0,1,0,3,14,3317,0,6,0.0,1,0.0,Irish Republican Army (IRA)
8372,0,0,0.0,0,0,3,19,6558,0,6,0.0,1,0.0,Sikh Extremists
8373,0,0,0.0,1,0,3,2,2409,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
8374,0,0,0.0,1,0,1,14,5598,0,5,0.0,0,0.0,Palestinians
8375,0,0,0.0,1,0,8,6,801,0,9,0.0,1,0.0,Kurdistan Workers' Party (PKK)
8376,0,0,0.0,1,0,2,4,5230,0,5,1.0,0,0.0,New People's Army (NPA)
8377,0,0,0.0,1,0,3,19,4095,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8378,0,0,0.0,1,0,1,4,5067,0,5,1.0,0,0.0,New People's Army (NPA)
8379,0,0,0.0,1,0,3,1,3235,0,6,0.0,1,0.0,Irish Republican Army (IRA)
8380,0,0,0.0,1,0,3,3,330,0,6,2.0,1,0.0,Kurdistan Workers' Party (PKK)
8381,0,0,0.0,1,0,2,3,12,0,5,2.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
8382,0,0,0.0,1,0,3,4,48,0,6,1.0,0,0.0,Houthi extremists (Ansar Allah)
8383,0,0,0.0,1,0,3,3,330,0,6,1.0,1,0.0,Houthi extremists (Ansar Allah)
8384,0,0,1.0,1,0,3,8,842,0,6,0.0,1,0.0,Boko Haram
8385,0,0,1.0,1,1,3,3,767,0,6,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8386,1,0,0.0,1,0,6,3,4431,0,9,1.0,0,1.0,Maoists
8387,0,0,0.0,1,0,3,2,4759,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
8388,0,0,1.0,1,0,3,14,13,0,6,6.0,1,0.0,Al-Qaida in Iraq
8389,0,1,0.0,1,1,3,3,767,0,6,2.0,0,0.0,Boko Haram
8390,0,0,1.0,1,0,3,14,730,0,6,1.0,1,0.0,Sikh Extremists
8391,0,0,0.0,0,0,1,2,1260,0,6,0.0,1,0.0,Al-Shabaab
8392,0,0,0.0,1,0,2,14,5862,0,8,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
8393,0,0,0.0,1,0,3,1,2406,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
8394,0,0,1.0,1,0,7,1,1077,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
8395,0,0,0.0,1,0,1,3,4848,0,5,1.0,0,0.0,National Liberation Army of Colombia (ELN)
8396,0,1,1.0,1,0,3,19,1992,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
8397,0,0,0.0,1,0,2,3,20,0,5,1.0,0,0.0,Al-Qaida in Iraq
8398,0,0,0.0,0,0,3,4,402,0,6,0.0,0,0.0,Al-Shabaab
8399,0,0,0.0,1,0,3,3,3085,0,6,1.0,1,0.0,Irish Republican Army (IRA)
8400,0,1,0.0,1,0,1,14,13,0,6,1.0,0,0.0,African National Congress (South Africa)
8401,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
8402,0,0,0.0,1,0,2,4,5125,0,5,1.0,0,0.0,New People's Army (NPA)
8403,0,0,0.0,1,0,3,3,4221,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8404,0,0,0.0,1,0,1,4,1111,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8405,0,1,0.0,1,0,2,4,5078,0,5,3.0,0,0.0,New People's Army (NPA)
8406,0,1,0.0,1,0,3,4,12,0,6,10.0,1,0.0,Taliban
8407,0,0,0.0,1,0,3,3,85,0,6,0.0,1,0.0,Maoists
8408,0,1,0.0,1,0,2,19,56,0,5,12.0,1,0.0,Nicaraguan Democratic Force (FDN)
8409,0,0,0.0,1,0,2,4,681,0,5,26.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
8410,0,0,0.0,1,0,3,21,1575,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
8411,1,0,1.0,1,0,6,1,1843,0,5,1.0,1,1.0,Boko Haram
8412,0,1,1.0,1,0,3,8,7061,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
8413,0,0,0.0,1,0,6,2,4756,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
8414,0,0,0.0,1,0,7,1,2110,0,8,0.0,1,0.0,New People's Army (NPA)
8415,0,0,0.0,1,0,1,14,5641,0,9,1.0,0,0.0,Palestinians
8416,0,0,0.0,1,0,2,3,85,0,6,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
8417,0,0,0.0,1,0,3,3,557,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
8418,0,0,0.0,1,0,3,14,594,0,6,5.0,1,0.0,African National Congress (South Africa)
8419,0,0,1.0,1,0,7,14,27,0,8,1.0,1,0.0,Fulani extremists
8420,0,0,0.0,1,0,3,21,2710,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8421,0,0,0.0,1,1,3,4,92,0,6,1.0,0,0.0,Al-Shabaab
8422,0,0,1.0,1,0,3,14,2350,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
8423,0,0,1.0,1,0,2,3,2152,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
8424,0,0,0.0,1,0,3,14,1812,0,6,1.0,-9,0.0,Donetsk People's Republic
8425,0,0,0.0,1,0,3,15,4139,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8426,0,1,1.0,1,0,2,4,48,0,6,0.0,0,0.0,Donetsk People's Republic
8427,0,0,0.0,1,0,3,4,48,0,6,1.0,1,0.0,Boko Haram
8428,0,0,1.0,0,0,1,2,91,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
8429,0,0,0.0,1,0,1,2,1009,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8430,0,0,0.0,1,0,3,4,402,0,6,0.0,0,0.0,Kurdistan Workers' Party (PKK)
8431,0,1,0.0,1,0,7,1,4399,0,8,0.0,1,0.0,Maoists
8432,0,0,1.0,1,0,2,14,27,0,5,22.0,1,0.0,Fulani extremists
8433,0,0,0.0,1,0,1,2,1127,0,5,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8434,0,0,0.0,1,0,1,3,1504,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
8435,0,0,0.0,1,0,3,3,5836,0,6,5.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
8436,0,1,0.0,1,0,3,1,484,0,6,0.0,1,0.0,African National Congress (South Africa)
8437,0,0,1.0,1,0,7,2,2220,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
8438,0,0,0.0,1,0,3,14,1292,0,6,4.0,-9,0.0,Houthi extremists (Ansar Allah)
8439,0,0,0.0,1,0,1,3,2432,0,5,2.0,0,0.0,Sikh Extremists
8440,0,0,0.0,1,0,1,4,1815,0,6,3.0,1,0.0,Boko Haram
8441,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
8442,0,0,1.0,1,1,3,14,1873,0,6,8.0,-9,0.0,Boko Haram
8443,0,1,0.0,1,0,2,4,2560,0,6,0.0,-9,0.0,Donetsk People's Republic
8444,0,0,1.0,1,0,3,14,13,0,6,0.0,0,0.0,Al-Qaida in Iraq
8445,1,0,0.0,1,0,6,14,95,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
8446,0,0,0.0,1,0,3,20,2399,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
8447,0,0,0.0,1,0,6,14,4394,0,9,1.0,0,1.0,Maoists
8448,0,0,0.0,1,0,3,3,2803,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
8449,0,0,0.0,1,0,3,1,1423,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
8450,0,0,0.0,1,0,2,4,2670,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
8451,0,0,0.0,1,0,2,3,12,0,5,2.0,0,0.0,Al-Shabaab
8452,0,0,0.0,1,0,3,1,5586,0,6,0.0,1,0.0,Palestinians
8453,0,0,0.0,1,0,2,4,2563,0,6,0.0,-9,0.0,Donetsk People's Republic
8454,0,0,0.0,1,0,3,14,6348,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
8455,0,0,0.0,0,0,3,11,3915,0,6,10.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
8456,0,0,1.0,1,1,3,2,1124,0,6,2.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8457,0,0,0.0,1,1,3,14,1836,0,6,6.0,1,0.0,Boko Haram
8458,0,0,1.0,1,0,3,1,1077,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
8459,0,0,0.0,1,0,2,2,1074,0,5,2.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8460,0,0,0.0,1,0,3,19,4343,0,6,0.0,1,0.0,Maoists
